dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,268,0.314322,88.295153,1,0.077
CreditCard,FantopeOGD,10,28,269,0.104425,88.399578,1,0.078
CreditCard,FantopeOGD,10,28,270,0.107111,88.506689,1,0.078
CreditCard,FantopeOGD,10,28,271,0.264981,88.771670,1,0.078
CreditCard,FantopeOGD,10,28,272,0.162329,88.933998,1,0.079
CreditCard,FantopeOGD,10,28,273,0.260799,89.194797,1,0.079
CreditCard,FantopeOGD,10,28,274,0.209953,89.404750,1,0.079
CreditCard,FantopeOGD,10,28,275,0.176118,89.580868,1,0.080
CreditCard,FantopeOGD,10,28,276,0.149458,89.730327,1,0.080
CreditCard,FantopeOGD,10,28,277,0.402658,90.132985,1,0.080
CreditCard,FantopeOGD,10,28,278,0.146916,90.279901,1,0.080
CreditCard,FantopeOGD,10,28,279,0.159838,90.439740,1,0.081
CreditCard,FantopeOGD,10,28,280,0.195243,90.634983,1,0.081
CreditCard,FantopeOGD,10,28,281,0.264945,90.899927,1,0.081
CreditCard,FantopeOGD,10,28,282,0.271336,91.171263,1,0.082
CreditCard,FantopeOGD,10,28,283,0.097512,91.268776,1,0.082
CreditCard,FantopeOGD,10,28,284,0.144762,91.413537,1,0.082
CreditCard,FantopeOGD,10,28,285,0.418356,91.831894,1,0.082
CreditCard,FantopeOGD,10,28,286,0.165693,91.997587,1,0.083
CreditCard,FantopeOGD,10,28,287,0.220428,92.218015,1,0.083
CreditCard,FantopeOGD,10,28,288,0.178022,92.396037,1,0.083
CreditCard,FantopeOGD,10,28,289,0.158558,92.554595,1,0.084
CreditCard,FantopeOGD,10,28,290,0.448216,93.002811,1,0.084
CreditCard,FantopeOGD,10,28,291,0.146566,93.149377,1,0.084
CreditCard,FantopeOGD,10,28,292,0.199442,93.348819,1,0.084
CreditCard,FantopeOGD,10,28,293,0.261710,93.610529,1,0.085
CreditCard,FantopeOGD,10,28,294,0.073772,93.684301,1,0.085
CreditCard,FantopeOGD,10,28,295,0.077213,93.761514,1,0.085
CreditCard,FantopeOGD,10,28,296,0.395151,94.156665,1,0.086
CreditCard,FantopeOGD,10,28,297,0.299644,94.456309,1,0.086
CreditCard,FantopeOGD,10,28,298,0.125808,94.582117,1,0.086
CreditCard,FantopeOGD,10,28,299,0.088883,94.671000,1,0.086
CreditCard,FantopeOGD,10,28,300,0.395382,95.066382,1,0.087
CreditCard,FantopeOGD,10,28,301,0.276069,95.342450,1,0.087
CreditCard,FantopeOGD,10,28,302,0.092381,95.434831,1,0.088
CreditCard,FantopeOGD,10,28,303,0.102405,95.537236,1,0.088
CreditCard,FantopeOGD,10,28,304,0.087179,95.624415,1,0.089
CreditCard,FantopeOGD,10,28,305,0.198895,95.823311,1,0.089
CreditCard,FantopeOGD,10,28,306,0.238186,96.061496,1,0.089
CreditCard,FantopeOGD,10,28,307,0.146444,96.207941,1,0.090
CreditCard,FantopeOGD,10,28,308,0.094724,96.302665,1,0.090
CreditCard,FantopeOGD,10,28,309,0.059137,96.361802,1,0.090
CreditCard,FantopeOGD,10,28,310,0.119044,96.480846,1,0.091
CreditCard,FantopeOGD,10,28,311,0.097520,96.578366,1,0.091
CreditCard,FantopeOGD,10,28,312,0.302173,96.880539,1,0.091
