dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,OfflineOptimum,2,5,277,0.173517,80.801191,1,0.002
SyntheticClustered,OfflineOptimum,2,5,278,0.097102,80.898292,1,0.002
SyntheticClustered,OfflineOptimum,2,5,279,0.616688,81.514980,1,0.002
SyntheticClustered,OfflineOptimum,2,5,280,0.716354,82.231334,1,0.002
SyntheticClustered,OfflineOptimum,2,5,281,0.296848,82.528182,1,0.002
SyntheticClustered,OfflineOptimum,2,5,282,0.223348,82.751529,1,0.002
SyntheticClustered,OfflineOptimum,2,5,283,0.043708,82.795237,1,0.002
SyntheticClustered,OfflineOptimum,2,5,284,0.470660,83.265898,1,0.002
SyntheticClustered,OfflineOptimum,2,5,285,0.209949,83.475847,1,0.002
SyntheticClustered,OfflineOptimum,2,5,286,0.695368,84.171214,1,0.002
SyntheticClustered,OfflineOptimum,2,5,287,0.196033,84.367247,1,0.002
SyntheticClustered,OfflineOptimum,2,5,288,0.292959,84.660206,1,0.002
SyntheticClustered,OfflineOptimum,2,5,289,0.469620,85.129827,1,0.002
SyntheticClustered,OfflineOptimum,2,5,290,0.633527,85.763354,1,0.002
SyntheticClustered,OfflineOptimum,2,5,291,0.483210,86.246564,1,0.002
SyntheticClustered,OfflineOptimum,2,5,292,0.537172,86.783735,1,0.002
SyntheticClustered,OfflineOptimum,2,5,293,0.171384,86.955120,1,0.002
SyntheticClustered,OfflineOptimum,2,5,294,0.186529,87.141649,1,0.002
SyntheticClustered,OfflineOptimum,2,5,295,0.121979,87.263627,1,0.002
SyntheticClustered,OfflineOptimum,2,5,296,0.688735,87.952363,1,0.002
SyntheticClustered,OfflineOptimum,2,5,297,0.125059,88.077421,1,0.002
SyntheticClustered,OfflineOptimum,2,5,298,0.410582,88.488003,1,0.002
SyntheticClustered,OfflineOptimum,2,5,299,0.618176,89.106179,1,0.002
SyntheticClustered,OfflineOptimum,2,5,300,0.094497,89.200676,1,0.003
SyntheticClustered,OfflineOptimum,2,5,301,0.127558,89.328234,1,0.003
SyntheticClustered,OfflineOptimum,2,5,302,0.226361,89.554595,1,0.003
SyntheticClustered,OfflineOptimum,2,5,303,0.591726,90.146321,1,0.003
SyntheticClustered,OfflineOptimum,2,5,304,0.269905,90.416226,1,0.003
SyntheticClustered,OfflineOptimum,2,5,305,0.240880,90.657106,1,0.003
SyntheticClustered,OfflineOptimum,2,5,306,0.290023,90.947129,1,0.003
SyntheticClustered,OfflineOptimum,2,5,307,0.106304,91.053433,1,0.003
SyntheticClustered,OfflineOptimum,2,5,308,0.297163,91.350596,1,0.003
SyntheticClustered,OfflineOptimum,2,5,309,0.119941,91.470537,1,0.003
SyntheticClustered,OfflineOptimum,2,5,310,0.106319,91.576856,1,0.003
SyntheticClustered,OfflineOptimum,2,5,311,0.205061,91.781917,1,0.003
SyntheticClustered,OfflineOptimum,2,5,312,0.368571,92.150488,1,0.003
SyntheticClustered,OfflineOptimum,2,5,313,0.131869,92.282357,1,0.003
SyntheticClustered,OfflineOptimum,2,5,314,0.639928,92.922285,1,0.003
SyntheticClustered,OfflineOptimum,2,5,315,0.211521,93.133806,1,0.003
SyntheticClustered,OfflineOptimum,2,5,316,0.382355,93.516160,1,0.003
SyntheticClustered,OfflineOptimum,2,5,317,0.451346,93.967506,1,0.003
SyntheticClustered,OfflineOptimum,2,5,318,0.121405,94.088911,1,0.003
SyntheticClustered,OfflineOptimum,2,5,319,0.163210,94.252121,1,0.003
SyntheticClustered,OfflineOptimum,2,5,320,0.627066,94.879187,1,0.003
SyntheticClustered,OfflineOptimum,2,5,321,0.029827,94.909014,1,0.003
SyntheticClustered,OfflineOptimum,2,5,322,0.457892,95.366905,1,0.003
SyntheticClustered,OfflineOptimum,2,5,323,0.437177,95.804082,1,0.003
SyntheticClustered,OfflineOptimum,2,5,324,0.229504,96.033586,1,0.003
SyntheticClustered,OfflineOptimum,2,5,325,0.424085,96.457672,1,0.003
SyntheticClustered,OfflineOptimum,2,5,326,0.178838,96.636510,1,0.003
SyntheticClustered,OfflineOptimum,2,5,327,0.148285,96.784795,1,0.003
SyntheticClustered,OfflineOptimum,2,5,328,0.455011,97.239806,1,0.003
SyntheticClustered,OfflineOptimum,2,5,329,0.086715,97.326522,1,0.003
SyntheticClustered,OfflineOptimum,2,5,330,0.002963,97.329485,1,0.003
SyntheticClustered,OfflineOptimum,2,5,331,0.128078,97.457562,1,0.003
SyntheticClustered,OfflineOptimum,2,5,332,0.716963,98.174526,1,0.003
SyntheticClustered,OfflineOptimum,2,5,333,0.116105,98.290631,1,0.003
SyntheticClustered,OfflineOptimum,2,5,334,0.128254,98.418885,1,0.003
SyntheticClustered,OfflineOptimum,2,5,335,0.580929,98.999814,1,0.003
SyntheticClustered,OfflineOptimum,2,5,336,0.523305,99.523118,1,0.003
SyntheticClustered,OfflineOptimum,2,5,337,0.023337,99.546455,1,0.003
SyntheticClustered,OfflineOptimum,2,5,338,0.045424,99.591879,1,0.003
SyntheticClustered,OfflineOptimum,2,5,339,0.161177,99.753056,1,0.003
SyntheticClustered,OfflineOptimum,2,5,340,0.198101,99.951157,1,0.003
SyntheticClustered,OfflineOptimum,2,5,341,0.245642,100.196799,1,0.003
SyntheticClustered,OfflineOptimum,2,5,342,0.136576,100.333374,1,0.003
